EmployeeNumber	predclass_modelLogReg_kfold	predprob_modelLogReg_kfold	predclass_modelNN_kfold	predprob_modelNN_kfold	predclass_modelDL_kfold	predprob_modelDL_kfold
1653	0	0.0015677488058441626	0	0.011864810862787189	0	0.002835715189576149
1654	0	0.049533163046843395	0	0.04400903724013679	0	0.036874543875455856
1655	0	0.008437184278174867	0	0.013927947105066948	0	0.02207411825656891
1656	0	0.01132260398628651	0	0.02227239874830287	0	0.014858812093734741
1657	0	0.15856074444765927	0	0.10528082593884351	0	0.09836126118898392
1658	0	0.0008940811581572411	0	0.011487340199495046	0	0.0019823177717626095
1659	0	0.19760505194893516	0	0.22159343818203633	0	0.22046716511249542
1661	0	0.011960593013634196	0	0.026922685355531283	0	0.01667141728103161
1662	0	0.0012395720713263849	0	0.014717343030894775	0	0.003062258008867502
1664	0	0.003963539955952028	0	0.010462432673331435	0	0.005054031498730183
1665	0	0.002300753223955877	0	0.01808286556754433	0	0.0076942709274590015
1666	0	0.0026346326137845397	0	0.020889387369594108	0	0.0065528531558811665
1667	1	0.7797519724944986	1	0.8883414079143878	1	0.8399649262428284
1668	0	0.0039115826459700884	0	0.01499770481568636	0	0.01944795809686184
1669	1	0.2747938904922899	0	0.178906751195063	0	0.1870807558298111
1670	0	0.001990904881360828	0	0.013428113670824054	0	0.005378995556384325
1671	0	0.0024469387722533082	0	0.011089262616302067	0	0.010631605051457882
1673	0	0.02171934121223907	0	0.028875017085502906	0	0.018130870535969734
1674	1	0.28968675132883287	1	0.2850314438507176	0	0.16771872341632843
1675	0	0.15528087027461768	0	0.10245096615779721	0	0.13640612363815308
1676	0	0.0026727872862014525	0	0.007383508968060951	0	0.004460224881768227
1677	0	0.03586823848930065	0	0.01938420721699874	0	0.024635810405015945
1678	1	0.4163206613938057	1	0.40749149902594756	1	0.3291718661785126
1680	1	0.36007460040439376	1	0.3879123151044886	0	0.17128267884254456
1681	0	0.01122576636811001	0	0.01859537184986499	0	0.01292417012155056
1682	0	0.041466081857356674	0	0.023883851976383663	0	0.03156161308288574
1683	0	0.10117627338146874	0	0.06810869999022126	0	0.08316683024168015
1684	1	0.6448312355813136	1	0.8869030363435545	1	0.8404330015182495
1687	0	0.03851171730410143	0	0.022684920163118943	0	0.016292661428451538
1689	0	0.01649939151715268	0	0.025324972222778137	0	0.02403205819427967
1691	0	0.2176308645539467	0	0.19928226143091007	0	0.2672065198421478
1692	1	0.3125185681713456	1	0.6480774909453081	1	0.4499325752258301
1693	0	0.018689038139994226	0	0.02543709095052375	0	0.02120938152074814
1694	0	0.14777068760262926	0	0.22951103766294292	0	0.13014984130859375
1696	0	0.004359340315686796	0	0.027538008642964015	0	0.010684066452085972
1697	0	0.020006120982178813	0	0.0330398036326269	0	0.020727723836898804
1698	0	0.03556157510408419	0	0.040844404993597996	0	0.042357925325632095
1700	0	0.043408493853044454	0	0.02526087708751701	0	0.06347516179084778
1701	0	0.03071286515290724	0	0.033336543324164865	0	0.028187869116663933
1702	0	0.1748149580774367	0	0.23710791444844548	0	0.14796027541160583
1703	0	0.005170075628973189	0	0.032384569509940425	0	0.005404454190284014
1704	1	0.6046986848077617	1	0.736526277800893	1	0.6398477554321289
1706	0	0.015321482699457383	0	0.0366523583155574	0	0.020724935457110405
1707	0	0.01126417858057614	0	0.024407654531405268	0	0.016963763162493706
1708	0	0.10579553227312337	0	0.05837032182252434	0	0.054921556264162064
1709	0	0.036744157296012894	0	0.028932403214721427	0	0.024470359086990356
1710	0	0.027113016665166318	0	0.01749016893884084	0	0.029451433569192886
1712	0	0.003909137598555055	0	0.025427114510662284	0	0.00975656509399414
1714	1	0.6711351386760923	1	0.8661037257963063	1	0.800571084022522
1716	1	0.7277092812268079	1	0.8621305361725347	1	0.5676334500312805
1718	1	0.3305896580666901	0	0.23965951433730964	0	0.1597311645746231
1719	0	0.019574731000244427	0	0.033153336000944465	0	0.019944636151194572
1720	1	0.427557673042298	1	0.5430837652439142	1	0.4781274199485779
1721	0	0.01893378137593991	0	0.03209307966221603	0	0.014539185911417007
1722	0	0.02082834296906597	0	0.013762916139041787	0	0.028789300471544266
1724	0	0.047078583143568484	0	0.04984539534174001	0	0.022254809737205505
1725	1	0.29681009921753393	0	0.20458597716064789	0	0.1815473437309265
1727	0	0.018172921702490605	0	0.017022300434941236	0	0.023526649922132492
1728	0	0.001698144347600324	0	0.011621031514746062	0	0.003090678947046399
1729	0	0.02756603108011517	0	0.021716966135955307	0	0.009892943315207958
1731	0	0.07533852165931222	0	0.03916613287926288	0	0.05040864646434784
1732	0	0.05270674929755299	0	0.027639507285053416	0	0.03758877515792847
1733	1	0.449978926715117	1	0.5109798897743968	1	0.5468376874923706
1734	1	0.4177983398836456	1	0.2718303865060522	1	0.4605485796928406
1735	1	0.3630731997638555	1	0.2546275655062594	0	0.20201067626476288
1736	0	0.16755954671612885	0	0.08271716884288927	0	0.09199893474578857
1737	0	0.0029009861468741608	0	0.021937536107378305	0	0.004279900807887316
1739	0	0.2574579126797287	1	0.2804941853540251	0	0.11243603378534317
1740	0	0.054906061254810415	0	0.036092913050390134	0	0.050977207720279694
1744	0	0.08909513383532829	0	0.07416296142664444	0	0.07601173967123032
1745	0	0.10917934720091005	0	0.07031385110722889	0	0.08716361224651337
1746	0	0.12976639892444358	0	0.10376819821456029	0	0.11694939434528351
1747	1	0.33758212434755425	1	0.6768786509904856	1	0.4302029311656952
1749	0	0.03960024621855607	0	0.02732100076865986	0	0.0202751774340868
1751	0	0.03529182738364874	0	0.030784265713474517	0	0.046172987669706345
1752	1	0.5413800025568944	1	0.7309543604763808	1	0.7221448421478271
1753	0	0.15492929294551688	0	0.05039622339892919	0	0.10482870787382126
1754	0	0.1550208751497417	0	0.19524330400889064	0	0.12850841879844666
1755	0	0.11150535040997306	0	0.0594540773444037	0	0.06179232895374298
1756	0	0.0397813146051867	0	0.016214609688050118	0	0.029646534472703934
1757	0	0.04104217212688489	0	0.024699900020552182	0	0.027645332738757133
1758	1	0.9263184378558577	1	0.9729582570796411	1	0.9668285846710205
1760	0	0.08013704803916201	0	0.03453822313820068	0	0.04227960854768753
1761	1	0.6412587630053134	1	0.8320409726159772	1	0.7627030611038208
1762	0	0.15797381561680193	0	0.15238946349490984	0	0.07400206476449966
1763	0	0.010788614435668848	0	0.016444175779310448	0	0.009562677703797817
1764	0	0.060782621802635	0	0.019670529176119205	0	0.07646001130342484
1766	0	0.2264586655693108	0	0.19300827194414916	0	0.16604618728160858
1767	1	0.8230599137248418	1	0.915420704056347	1	0.9347432851791382
1768	0	0.15288715054060703	0	0.040838054101104485	0	0.06334472447633743
1770	0	0.0382590608196247	0	0.01821582465541954	0	0.023558268323540688
1771	0	0.01745650432502812	0	0.013780289594322462	0	0.023651396855711937
1772	0	0.03917463382126487	0	0.0353740176876315	0	0.03289905935525894
1774	0	0.006986088955423199	0	0.01582317883022594	0	0.008557776920497417
1775	0	0.03655847034424124	0	0.03641169725179691	0	0.036212317645549774
1778	0	0.013798781108321475	0	0.026274470520897764	0	0.01563689485192299
1779	0	0.13909158754807163	0	0.05514637138950772	0	0.06202308088541031
1780	1	0.7311745679842098	1	0.8244838897412667	1	0.8915860056877136
1782	0	0.01374365575394388	0	0.022227195124142198	0	0.006699816323816776
1783	1	0.7286698039335993	1	0.7172029587512908	1	0.907535970211029
1784	0	0.05731799113753693	0	0.06616353656959191	0	0.059966642409563065
1786	0	0.10484192839462819	0	0.06528317579115524	0	0.09335801750421524
1787	0	0.057407045211339235	0	0.032896716552877535	0	0.038369182497262955
1789	0	0.008593892239910953	0	0.011838340055878846	0	0.014206623658537865
1790	0	0.15523446381103603	0	0.15776331244930436	0	0.0930277481675148
1792	1	0.3387635240764167	0	0.21209013163778404	0	0.2453743815422058
1794	0	0.06719890396561173	0	0.028832285174892922	0	0.05235932022333145
1797	0	0.20992033428028906	0	0.1239707360395291	0	0.16455012559890747
1798	0	0.026015019815764203	0	0.017999746771169577	0	0.022232050076127052
1799	0	0.002788665785874244	0	0.013751173247573292	0	0.0060515617951750755
1800	0	0.036760053449020454	0	0.026978931374508144	0	0.04600831866264343
1801	0	0.04931469772235008	0	0.026172832504014917	0	0.036802589893341064
1802	0	0.029756524866274163	0	0.024090351539990684	0	0.026153365150094032
1803	0	0.03341941129777465	0	0.01714327524241118	0	0.020454958081245422
1804	0	0.0002752674061487732	0	0.009845702353148817	0	0.0014275400899350643
1805	0	0.06768698260949763	0	0.044615068136299264	0	0.12012176215648651
1807	0	0.0647957469043994	0	0.02979606075573723	0	0.040687743574380875
1809	0	0.0549287196484579	0	0.05235816279184443	0	0.04068979620933533
1812	0	0.012231600808088775	0	0.018072832995192353	0	0.020253228023648262
1813	0	0.2320641557928653	0	0.14891942352046597	0	0.18630702793598175
1814	0	0.0724082937461965	0	0.03939646214409473	0	0.05787487328052521
1815	0	0.10220505248819058	0	0.09899599458121913	0	0.11343876272439957
1816	0	0.1228469247018197	0	0.11597093655383514	0	0.050728388130664825
1818	1	0.29714310909244995	1	0.30444485128962756	0	0.19286401569843292
1821	0	0.006649060022806503	0	0.02956247960893018	0	0.02315683662891388
1822	0	0.00046285040972166757	0	0.008955204606922104	0	0.0018532234244048595
1823	0	0.02004672165463346	0	0.025392454010379834	0	0.020256077870726585
1824	0	0.004877329382395972	0	0.013700271073646563	0	0.015306513756513596
1826	0	0.17690200387939536	0	0.14954020290899447	0	0.07581499963998795
1827	0	0.02694639213323765	0	0.07102756413636509	0	0.022149860858917236
1829	0	0.005743745686530674	0	0.01708322730518576	0	0.008542795665562153
1830	0	0.003001576309206352	0	0.010956389130647467	0	0.006562601309269667
1833	1	0.31937745680938967	0	0.16710365891430656	1	0.2703742980957031
1834	0	0.007530438253049847	0	0.024424955686180017	0	0.01673366129398346
1835	0	0.18098152362827571	0	0.08748627212062862	0	0.13426034152507782
1836	0	0.07495964388914407	0	0.04622884849288966	0	0.05780192092061043
1837	0	0.15098849749931334	0	0.11954472947153365	0	0.26410341262817383
1839	1	0.38965194554147947	1	0.3816279116995637	1	0.46035048365592957
1842	1	0.3466172323869534	0	0.1588743497196683	1	0.5112630724906921
1844	1	0.9703576779542585	1	0.9812330444180019	1	0.9575926065444946
1845	0	0.005882620120922041	0	0.0104449631177768	0	0.016681723296642303
1847	0	0.03634685395467009	0	0.025871736354114314	0	0.027195874601602554
1849	0	0.007792622870790698	0	0.023716203396263187	0	0.01531121414154768
1850	1	0.38011461926125584	1	0.2708826386373579	1	0.47713610529899597
1852	0	0.18022495954302545	0	0.0858629204905394	0	0.15942184627056122
1853	1	0.41038004114457194	1	0.5757337472901662	1	0.5010193586349487
1854	0	0.10492983274893766	0	0.031223627077393838	0	0.09783783555030823
1856	1	0.29095430022695534	1	0.3400495184865813	1	0.27581650018692017
1857	0	0.0034721469046470567	0	0.022066874523405118	0	0.003072663675993681
1858	0	0.004184888765371089	0	0.012334207079136964	0	0.004426273982971907
1859	0	0.07617696100463003	0	0.06139482820634884	0	0.044695496559143066
1860	0	0.14626619180157538	0	0.12402770223980993	0	0.06373132765293121
1862	1	0.6461091990307318	1	0.7845758442693415	1	0.845328152179718
1863	0	0.01938201254591671	0	0.02563140939541558	0	0.03800417110323906
1864	0	0.011608455203007892	0	0.04219938789754467	0	0.018698742613196373
1865	1	0.2952030669318191	0	0.24178578175022897	0	0.0836438462138176
1866	0	0.10594661373261385	0	0.06123018799491398	0	0.10231756418943405
1867	0	0.011792044642916683	0	0.02248134026934278	0	0.02055547945201397
1868	1	0.9110413388823947	1	0.9651987192951506	1	0.9808487892150879
1869	0	0.028824336040243252	0	0.023967709098847163	0	0.03810453042387962
1870	0	0.05443145795415692	0	0.061484193038858964	0	0.04652436077594757
1871	0	0.023086671711569192	0	0.01110423959866129	0	0.01767352968454361
1873	0	0.024859570569622794	0	0.017950894326668625	0	0.024421891197562218
1875	0	0.04855131841314087	0	0.04714040698706777	0	0.026138152927160263
1876	1	0.49211159634379326	1	0.5366773589622826	1	0.7804388403892517
1878	1	0.7943505353960747	1	0.9448062290977035	1	0.9598997235298157
1880	0	0.1641858388432664	0	0.12518187362564315	0	0.10254719853401184
1881	0	0.018494271033682605	0	0.03142210793809877	0	0.011374914087355137
1882	1	0.28452259862940804	0	0.15635281277597118	0	0.19157765805721283
1883	0	0.2380891580295414	0	0.17269673655385082	0	0.20877595245838165
1885	0	0.04040026136961845	0	0.02549412128548298	0	0.05281979218125343
1886	0	0.12263457602705367	0	0.12165563599963099	0	0.0449150949716568
1888	0	0.004388856178987834	0	0.040093707005654323	0	0.006052571814507246
1890	0	0.06744733989124443	0	0.039786958863949846	0	0.04411516711115837
1892	0	0.014432829806810678	0	0.029350315511027292	0	0.028405584394931793
1893	1	0.33357557398585935	1	0.34421440414488846	1	0.49780815839767456
1898	0	0.04061218983446722	0	0.019040237614125412	0	0.023324374109506607
1900	0	0.007461416402134313	0	0.022260228842485325	0	0.010048753581941128
1903	0	0.003105105829252721	0	0.016954600378823646	0	0.005185834597796202
1905	1	0.6894581665787904	1	0.7887836970768455	1	0.8444348573684692
1907	0	0.19133038693112386	0	0.13418757331576217	0	0.11499226093292236
1908	0	0.1663166841958062	0	0.0715815135537532	0	0.17145243287086487
1909	0	0.01629446878514107	0	0.016380895316107348	0	0.02364615723490715
1911	0	0.016325150513320338	0	0.03026671692173651	0	0.03382182493805885
1912	0	0.04117198819261656	0	0.04678091536588825	0	0.05357050150632858
1915	0	0.13842815754961157	0	0.04508417477591996	0	0.08787868916988373
1916	0	0.2181755769648767	0	0.12629739468832785	0	0.09199348092079163
1918	0	0.048694246318287296	0	0.034526220577426395	0	0.03765001893043518
1922	0	0.022337157807070768	0	0.016580969489671464	0	0.03259469196200371
1924	0	0.17758218444931892	0	0.0446815942177449	0	0.12195038795471191
1927	0	0.041013066361577005	0	0.035182513483431335	0	0.037752170115709305
1928	1	0.926142236381286	1	0.924913674641893	1	0.9673352837562561
1929	0	0.04852222092337246	0	0.027733175485482545	0	0.03915785625576973
1931	0	0.05346622545011658	0	0.03015618866799656	0	0.04066174104809761
1932	0	0.20932235894435466	0	0.11059286357861411	0	0.25420838594436646
1933	1	0.6214394988377558	1	0.8534083135614802	1	0.8540525436401367
1934	0	0.008325633057014796	0	0.010412155321367047	0	0.018555883318185806
1935	0	0.02589496594005	0	0.02197454929995977	0	0.013061230070888996
1936	0	0.022296237283441444	0	0.06700093979370367	0	0.027015404775738716
1937	0	0.013998183056740679	0	0.022190241365025697	0	0.01581861451268196
1938	0	0.03686870096659293	0	0.029649248734972742	0	0.012315411120653152
1939	1	0.7868139608201177	1	0.8512996923886633	1	0.9235139489173889
1940	0	0.012373833428214792	0	0.016323923313916036	0	0.021741069853305817
1941	0	0.009177087687572676	0	0.01659037172806051	0	0.024222251027822495
1943	0	0.17507016574751308	0	0.12238289560153343	0	0.14082041382789612
1944	1	0.9079112148154364	1	0.9784115206519182	1	0.9682221412658691
1945	0	0.06423894784118923	0	0.05692049937975421	0	0.06806288659572601
1947	0	0.07316642626725389	0	0.03500354995148249	0	0.07776154577732086
1948	0	0.060841232784297435	0	0.05486274114903024	0	0.10194385796785355
1949	0	0.0366352099997872	0	0.015387744661003268	0	0.03213712200522423
1950	0	0.2302159595300973	0	0.09128424283919362	0	0.2049461454153061
1951	0	0.025372757752483342	0	0.03514859474664224	0	0.025851061567664146
1952	0	0.17853873955439567	0	0.08283675160958016	0	0.18359063565731049
1954	0	0.021815281439950523	0	0.032641589331168744	0	0.018373744562268257
1955	0	0.0011109235558141265	0	0.008104779000189374	0	0.002632047049701214
1956	0	0.05288341460187479	0	0.03092744728755325	0	0.07368595153093338
1960	1	0.34877734171950586	1	0.4128459132031404	1	0.44532981514930725
1961	1	0.641973237728129	1	0.8309060087828871	1	0.8528551459312439
1962	0	0.05072459199479933	0	0.04472218207265092	0	0.04641450196504593
1965	0	0.040259787818792706	0	0.023410307938054514	0	0.02250508964061737
1966	0	0.029287390298071682	0	0.02718371226114274	0	0.008758766576647758
1967	1	0.5947250819116859	1	0.59936922099646	1	0.6902258992195129
1968	1	0.8855487807138744	1	0.9513907846916309	1	0.9020254015922546
1969	0	0.01824330632275937	0	0.016560804811077696	0	0.03961656987667084
1970	0	0.0131080978509621	0	0.023042444451347552	0	0.013516740873456001
1971	0	0.017000772224050862	0	0.03792905751179481	0	0.014136250130832195
1972	0	0.10541184290676844	0	0.10965597905805417	0	0.07507643848657608
1973	0	0.2058854040692499	0	0.09105303352044687	0	0.2694244086742401
1974	1	0.5480015338660611	1	0.6018797078150191	1	0.4735139310359955
1975	1	0.27453041505923975	0	0.1899778802679722	0	0.23276865482330322
1976	0	0.008316189867183015	0	0.024350352867342332	0	0.013903052546083927
1979	0	0.00564797913010788	0	0.019624849927757964	0	0.01833430305123329
1980	0	0.21859647866925494	0	0.18658242182663262	0	0.11452377587556839
1981	0	0.04704404697594051	0	0.03125865274983959	0	0.022259116172790527
1982	0	0.12710818931923643	0	0.07251784828037933	0	0.09285125136375427
1985	0	0.0909254965448711	0	0.09630035416541151	0	0.05386458709836006
1986	0	0.007822728733661589	0	0.017679831664983024	0	0.013539368286728859
1987	0	0.20577691312777016	0	0.19149750413964356	0	0.12152259051799774
1989	0	0.029936930049955277	0	0.030193392910277384	0	0.049529556185007095
1992	0	0.26702787641812004	0	0.11689057512922178	0	0.24086686968803406
1993	0	0.08814638861120684	0	0.07933706981802523	0	0.12097295373678207
1994	0	0.09500572207891333	0	0.03551114721156962	0	0.035081662237644196
1995	0	0.0030691069355830614	0	0.017127823133620823	0	0.007125259377062321
1996	0	0.04263568576943151	0	0.03979918471427172	0	0.029179299250245094
1997	0	0.0536491798430633	0	0.09751220764496432	0	0.05574135109782219
1998	0	0.12399974074286926	0	0.039955423273525914	0	0.07680795341730118
1999	0	0.010836810285854266	0	0.01629693868762385	0	0.012780973687767982
2000	0	0.0018109508940475463	0	0.02311033138666873	0	0.014988410286605358
2003	0	0.2536660992012869	1	0.2538096624794313	0	0.1513407677412033
2007	0	0.04424075782166492	0	0.04377903703308915	0	0.036270517855882645
2008	0	0.008837361925925675	0	0.013691565389717577	0	0.014822573401033878
2009	0	0.021596998979663887	0	0.05692305388248544	0	0.02268614061176777
2010	0	0.15965880748508673	0	0.17895755690807996	0	0.11829317361116409
2012	0	0.12499122637017099	0	0.04773114166403921	0	0.05794493108987808
2013	0	0.03217196818695847	0	0.039798056657691275	0	0.026514869183301926
2014	0	0.12262789450652212	0	0.05763299793258202	0	0.12219131737947464
2015	0	0.030519900495949236	0	0.06064738990042834	0	0.0375957190990448
2016	0	0.0056854899041392775	0	0.028066527550655956	0	0.0152151333168149
2017	0	0.011124322475825694	0	0.0342485496486168	0	0.018545683473348618
2018	0	0.1883442680904007	0	0.09023382920908785	0	0.1310860812664032
2019	0	0.054070011011940686	0	0.022387497608122267	0	0.04347677901387215
2020	0	0.2326443850696765	0	0.10209535313254489	0	0.17694586515426636
2021	1	0.8014073915324139	1	0.7345602435377906	1	0.7815127968788147
2022	0	0.019859665762036086	0	0.014626104114070889	0	0.011091234162449837
2023	1	0.8551918153971709	1	0.9469473204284539	1	0.9537460803985596
2024	0	0.017679627158815336	0	0.052056989815269954	0	0.030471161007881165
2025	0	0.008786441548706794	0	0.014069242493982254	0	0.007634670007973909
2026	0	0.0012718983359405068	0	0.011230379962084352	0	0.0027925223112106323
2027	1	0.425105166456093	1	0.2560544990990897	1	0.5256790518760681
2031	1	0.2973060455406529	0	0.10482995196985073	0	0.17394381761550903
2032	1	0.33732890795548715	0	0.15636912142315004	0	0.1947491317987442
2034	0	0.0034360336437222953	0	0.027723365798793396	0	0.004598279017955065
2035	0	0.01670389689083495	0	0.039645984349668074	0	0.024407988414168358
2036	0	0.028688802232707814	0	0.028386708152701542	0	0.023731376975774765
2037	0	0.002416557623716555	0	0.008440307221893002	0	0.006630382034927607
2038	0	0.14114404248539156	0	0.07417053816571145	0	0.10815385729074478
2040	0	0.19514543982694973	0	0.19382963848369808	0	0.08780840784311295
2041	0	0.008155446236417908	0	0.03521573751477077	0	0.01274996530264616
2044	0	0.01706456681141802	0	0.015391153959764252	0	0.034682177007198334
2045	0	0.08522979455670798	0	0.05654397338422936	0	0.04200397804379463
2046	0	0.05471144417910921	0	0.023539260834188117	0	0.02682247944176197
2048	0	0.029807022522440815	0	0.024436874566780595	0	0.055882424116134644
2049	0	0.10260965513223075	0	0.09777074343453573	0	0.07901471108198166
2051	0	0.008404793964882926	0	0.013280588081678875	0	0.017151307314634323
2052	0	0.007094169232114592	0	0.03126982566749782	0	0.014009013772010803
2053	0	0.1763843074964936	0	0.1354955714881251	0	0.15334393084049225
2054	0	0.23518894807316665	0	0.1763428762184717	0	0.1397968828678131
2055	1	0.5592623111612158	1	0.7284834699907555	1	0.7023764848709106
2056	0	0.035998865949437894	0	0.05180042698242245	0	0.0268233735114336
2057	0	0.011170949860441448	0	0.03113566488613958	0	0.014966137707233429
2060	0	0.16693244534541635	0	0.09071556318119603	0	0.10741427540779114
2061	0	0.012181022453454135	0	0.011749041395851756	0	0.015380946919322014
2062	0	0.0332774912104824	0	0.054795287930897954	0	0.03764255717396736
2064	0	0.024192376583820358	0	0.032557308564831036	0	0.01577143929898739
2065	0	0.04983767938121941	0	0.022903857786683388	0	0.048174627125263214
2068	0	0.10603077736091342	0	0.044557679939167184	0	0.21301904320716858
